ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	module	module_TFs	module_activated_targets
GO:0023052	signaling	114/382	449/1129	0.253897550111359	0.750393544700848	-4.87136259847481	0.999999693174998	0.999999693174998	0.999999693174998	BABAM2/RPL11/RPL26/RPL23/QARS1/MAPKAPK3/NPRL2/RNF135/NAGLU/TNFSF12/GPD1L/GPR108/NDNF/S100A6/RACK1/IGBP1/UBE2W/YTHDF3/PTP4A3/TMEM67/COPS5/ITGA3/EPHA10/IL37/CNKSR1/BST2/RIPK3/ANXA4/BOK/METRN/MVP/DLG3/EFNA2/MST1R/STK39/RTN4RL2/ITPKA/BRK1/HYAL2/TRIM68/ANXA5/UBB/LURAP1L/CAPN5/RHOU/PLEKHB1/ERLEC1/INSIG2/ARF1/RHOBTB1/FNBP1L/TXNDC15/PBXIP1/MGRN1/USP27X/CD63/PARK7/KISS1/ARL3/CMTM8/SYAP1/TMEM9/SMPDL3B/ARMC9/DOK4/SELENOM/TMDD1/TMEM53/TSPAN6/SEC13/DERL2/BMF/ADGRD1/FBXL15/RHOBTB2/TPCN1/RPS6KA2/TNS2/IL17RC/CANT1/PTTG1IP/TIMP1/OCIAD2/G0S2/SLC12A7/TRIM8/ZFAND2B/TNFRSF12A/NECTIN2/ERRFI1/RGS3/IFNGR2/GPR39/ADORA1/DAP/CMTM3/GDF5/VASN/CAP1/GNAI2/KCNN4/ICAM1/ADAM8/OR2M7/CALCR/PRKAR1A/CELF4/LEFTY1/ARHGEF10L/LLGL2/TRIM34/RHPN1/SAMD10/ARFGAP1	114	1	8	644
GO:0048522	positive regulation of cellular process	113/382	358/1129	0.315642458100559	0.932880458627044	-1.09847261644323	0.878513468012536	0.999999693174998	0.999999693174998	BABAM2/RPL11/CHCHD4/RPL26/RPL23/CYB5D2/NPRL2/RNF135/TNFSF12/GPD1L/PARP3/NDNF/RPS4X/S100A6/MRPS27/PCBD1/RACK1/PCBD2/MIF4GD/YTHDF3/ZFAND1/PTP4A3/COPS5/ITGA3/PHLDA2/IL37/BST2/RIPK3/KPNA7/BOK/METRN/DLG3/FHOD1/MST1R/STK39/TMEM30B/ITPKA/BRK1/HYAL2/TRIM68/LIMCH1/TUSC2/GLMP/UBB/LURAP1L/RHOU/ERGIC3/SMARCA1/HPN/FNBP1L/MOSPD1/SHLD1/TXNDC15/PBXIP1/MIEF2/USP27X/CLDN3/YPEL3/PNMA2/PLA2G2C/DHRSX/EPB41L5/ARMCX3/CD63/WDR45/PARK7/KISS1/SYAP1/TSPAN31/RBM3/TMEM9/ARMC9/DOK4/ARF4/TSPAN6/SEC13/DERL2/BMF/FBXL15/XKR8/TPCN1/RPS6KA2/IL17RC/CANT1/SDC4/TIMP1/MICAL2/OCIAD2/G0S2/CD151/TRIM8/CRIP2/VASP/TWF2/UNC13D/TNFRSF12A/NECTIN2/EHD1/ADORA1/CMTM3/GDF5/GNAI2/KCNN4/ICAM1/ADAM8/CALCR/PWWP2A/PRKAR1A/CELF4/CEP131/ARHGEF10L/TRIM34/ATG16L1	113	1	8	644
GO:0007165	signal transduction	110/382	421/1129	0.261282660332542	0.772220218626805	-4.21857253851007	0.999992461838033	0.999999693174998	0.999999693174998	BABAM2/RPL11/RPL26/RPL23/QARS1/MAPKAPK3/NPRL2/RNF135/NAGLU/TNFSF12/GPD1L/GPR108/NDNF/S100A6/RACK1/IGBP1/UBE2W/YTHDF3/PTP4A3/TMEM67/COPS5/ITGA3/EPHA10/IL37/CNKSR1/BST2/RIPK3/ANXA4/BOK/METRN/MVP/EFNA2/MST1R/STK39/RTN4RL2/ITPKA/BRK1/HYAL2/TRIM68/ANXA5/UBB/LURAP1L/CAPN5/RHOU/PLEKHB1/ERLEC1/INSIG2/RHOBTB1/FNBP1L/TXNDC15/PBXIP1/MGRN1/USP27X/CD63/PARK7/KISS1/ARL3/CMTM8/SYAP1/TMEM9/SMPDL3B/ARMC9/DOK4/TMDD1/TMEM53/TSPAN6/SEC13/DERL2/BMF/ADGRD1/FBXL15/RHOBTB2/TPCN1/RPS6KA2/TNS2/IL17RC/CANT1/PTTG1IP/TIMP1/OCIAD2/G0S2/TRIM8/ZFAND2B/TNFRSF12A/NECTIN2/ERRFI1/RGS3/IFNGR2/GPR39/ADORA1/DAP/CMTM3/GDF5/VASN/CAP1/GNAI2/KCNN4/ICAM1/ADAM8/OR2M7/CALCR/PRKAR1A/CELF4/LEFTY1/ARHGEF10L/LLGL2/TRIM34/RHPN1/SAMD10/ARFGAP1	110	1	8	644
GO:0032502	developmental process	107/382	391/1129	0.273657289002558	0.808793401266721	-3.34263536967041	0.999708554979135	0.999999693174998	0.999999693174998	GSTK1/TRAPPC4/ADPRHL1/QARS1/CYB5D2/RPL29/NAGLU/TCTA/HDAC11/TNFSF12/PARP3/NDNF/S100A6/LTA4H/RACK1/YTHDF3/ITGA3/EPHA10/PHLDA2/RIPK3/ANXA4/KPNA7/BOK/METRN/PDZD7/DLG3/EFNA2/MST1R/RTN4RL2/ITPKA/BRK1/HYAL2/C1GALT1C1/BBOF1/TMEM107/TUSC2/MORN2/YIPF6/UBB/CST3/SLC19A2/RHOU/ASAH1/PLEKHB1/INSIG2/SMARCA1/HPN/YIPF3/MMP24/MOSPD1/SHLD1/PBXIP1/MIEF2/CLDN3/EPB41L5/CD63/UFC1/ARL3/CMTM8/SYAP1/DOK4/HEXA/SELENOM/ARF4/TMEM53/FBXL15/XKR8/RPS6KA2/TNS2/SDC4/KRT7/TIMP1/MICAL2/CD151/CAPZB/TRIM8/CRIP2/VASP/TWF2/MYL12A/UNC13D/TNFRSF12A/FHL3/NECTIN2/ERRFI1/EHD1/WDTC1/RHOBTB3/ADORA1/CMTM3/GDF5/VASN/CAP1/CATSPER1/ICAM1/LYPLA2/CSRP1/ADAM8/CALCR/PRKAR1A/CELF4/LEFTY1/CEP131/MCRIP1/TRPC4AP/ATG16L1/TOP1	107	1	8	644
GO:0019222	regulation of metabolic process	105/382	345/1129	0.304347826086957	0.899499203277942	-1.60120505025411	0.95312026958113	0.999999693174998	0.999999693174998	BABAM2/RPL11/CHCHD4/RPL26/RPL23/QARS1/NPRL2/RNF135/IFRD2/TNFSF12/GPD1L/PARP3/RPS4X/MRPS27/RILP/PCBD1/RACK1/IGBP1/PCBD2/MIF4GD/MIR425/YTHDF3/CUEDC2/PTP4A3/INTS8/LAPTM4B/TRDMT1/EIF3H/DECR1/COPS5/ITGA3/PHLDA2/IL37/BST2/RIPK3/ANXA4/KPNA7/BOK/MVP/ZNFX1/EIF4E1B/DLG3/FHOD1/MST1R/TRIM64C/HYAL2/TRIM68/PRDX5/LIMCH1/TMEM107/TUSC2/GLMP/UBB/CST3/ASAH1/NUDT16L1/INSIG2/SMARCA1/HPN/RNF5/MOSPD1/SHLD1/PBXIP1/GOLM1/CLDN3/YPEL3/DHRSX/EPB41L5/ARMCX3/WDR45/PARK7/CHID1/SYAP1/RBM3/TMEM9/ARF4/MIR519B/BMF/TPCN1/RPS6KA2/PCBP4/IL17RC/PTTG1IP/TIMP1/MICAL2/G0S2/TRIM8/ERRFI1/WDTC1/RHOBTB3/CCNG2/ADORA1/DAP/GNAI2/SEC22B/ADAM8/CALCR/PWWP2A/PRKAR1A/CELF4/LEFTY1/TRIM34/CHMP4B/ATG16L1/TOP1	105	1	8	644
GO:0009059	macromolecule biosynthetic process	103/382	315/1129	0.326984126984127	0.966400731322197	-0.501994350361342	0.715665750874469	0.999999693174998	0.999999693174998	DNAJC4/RPL36AL/RPL23A/RPL14/RPL32/RPL11/CHCHD4/RPL26/RPL23/APEH/RPL19/QARS1/RNF135/IFRD2/RPL15/RPL29/NAGLU/TCEA3/PARP3/MRPS25/RPS4X/NSA2/SPCS1/MRPS27/MRM1/PCBD1/SIL1/RACK1/YBEY/PIGP/DALRD3/CISD3/IGBP1/PIGV/RPS25/PCBD2/RPL30/MIF4GD/NAA80/RPL12/MIR425/YTHDF3/CUEDC2/PTP4A3/INTS8/LAPTM4B/TRDMT1/EIF3H/COPS5/ITGA3/PHLDA2/IL37/BST2/RIPK3/ANXA4/KPNA7/B3GNT7/ZNFX1/EIF4E1B/FHOD1/TRIM64C/HYAL2/TRIM68/C1GALT1C1/PRDX5/TMEM107/GMPPB/TUSC2/GLMP/SMARCA1/HPN/MOSPD1/SHLD1/PBXIP1/CLDN3/EPB41L5/ARMCX3/WDR45/PARK7/CHID1/RBM3/GYG2/HEXA/ARF4/MIR519B/RPS6KA2/PCBP4/IL17RC/CANT1/MICAL2/TRIM8/ERRFI1/WDTC1/DAP/ADAM8/CALCR/PWWP2A/PRKAR1A/CELF4/LEFTY1/TRIM34/ATG16L1/TOP1	103	1	8	644
GO:0034641	cellular nitrogen compound metabolic process	98/382	276/1129	0.355072463768116	1.0494157371576	0.675104859547029	0.272682758842487	0.999999693174998	0.999999693174998	RPL36AL/HEMK1/RPL23A/BABAM2/RPL14/NDUFV3/RPL32/RPL11/CHCHD4/RPL26/RPL23/APEH/RPL19/ENDOV/QARS1/AK1/IFRD2/RPL15/RPL29/TKT/GPD1L/TCEA3/PARP3/TEX264/MRPS25/RPS4X/NSA2/IMPDH2/MRPS27/MRM1/PCBD1/RACK1/YBEY/DALRD3/IGBP1/DGAT1/SUCLG2/CRAT/RPS25/PCBD2/RPL30/MIF4GD/MGST2/RPL12/UBE2W/YTHDF3/PTP4A3/MCMDC2/INTS8/TRDMT1/EIF3H/COPS5/RIPK3/ANXA4/EIF4E1B/FHOD1/ACOT2/HYAL2/TRIM68/PDHB/PRDX5/GMPPB/GLMP/QPRT/SLC19A2/ASAH1/NUDT16L1/ENPP4/SMARCA1/NDUFB11/MOSPD1/SHLD1/PBXIP1/ARMCX3/PARK7/RBM3/ARF4/NME4/NME7/PCBP4/MICAL2/TRIM8/PGM1/ADPRS/PDXK/WDTC1/DAP/TP53I3/AK2/CALCR/PWWP2A/PRKAR1A/CELF4/LEFTY1/IGHMBP2/TRIM34/ATG16L1/TOP1	98	1	8	644
GO:0048856	anatomical structure development	97/382	358/1129	0.270949720670391	0.800791190148878	-3.26023417472086	0.999613771647965	0.999999693174998	0.999999693174998	GSTK1/TRAPPC4/ADPRHL1/QARS1/CYB5D2/RPL29/NAGLU/TCTA/HDAC11/TNFSF12/PARP3/NDNF/S100A6/LTA4H/RACK1/YTHDF3/ITGA3/EPHA10/PHLDA2/RIPK3/ANXA4/KPNA7/BOK/METRN/PDZD7/DLG3/EFNA2/MST1R/RTN4RL2/ITPKA/BRK1/HYAL2/C1GALT1C1/BBOF1/TMEM107/TUSC2/YIPF6/UBB/CST3/RHOU/ASAH1/INSIG2/SMARCA1/HPN/MMP24/SHLD1/PBXIP1/MIEF2/CLDN3/EPB41L5/UFC1/ARL3/CMTM8/DOK4/HEXA/SELENOM/ARF4/FBXL15/XKR8/RPS6KA2/TNS2/SDC4/KRT7/TIMP1/MICAL2/CD151/CAPZB/CRIP2/VASP/TWF2/MYL12A/UNC13D/TNFRSF12A/FHL3/NECTIN2/ERRFI1/EHD1/WDTC1/RHOBTB3/ADORA1/CMTM3/GDF5/VASN/CAP1/ICAM1/LYPLA2/CSRP1/ADAM8/CALCR/PRKAR1A/CELF4/LEFTY1/CEP131/MCRIP1/TRPC4AP/ATG16L1/TOP1	97	1	8	644
GO:0051641	cellular localization	95/382	292/1129	0.325342465753425	0.961548805852399	-0.545461947796204	0.730765314757353	0.999999693174998	0.999999693174998	TRAPPC4/RPL11/CHCHD4/RPL23/NAGLU/TMEM150A/GPD1L/PARP3/MON1A/EMC3/TMEM115/TMEM129/SPCS1/RILP/REEP6/SIL1/RACK1/OXA1L/ZFAND1/PTP4A3/RAB2A/LAPTM4B/COPS5/ITGA3/SNX21/CCDC120/KPNA7/MVP/PDZD7/DLG3/FHOD1/TMEM30B/HYAL2/TRIM68/TMEM107/TMED3/GOLT1A/GRAMD1A/GLMP/YIPF6/PRAF2/UBB/GNPTG/RHOU/MLPH/ERGIC3/ERLEC1/INSIG2/ARF1/FNBP1L/MIEF2/MGRN1/TMEM50B/EPB41L5/ARMCX3/CD63/NUBP1/WDR45/SPATA7/PARK7/ARL3/TMEM9/HEXA/ARF4/TMEM53/ERGIC1/SEC13/DERL2/DENND1C/XKR8/SELENBP1/PTTG1IP/SDC4/TRIM8/TWF2/MYL12A/UNC13D/ZFAND2B/NECTIN2/ERRFI1/NECAP2/EHD1/RHOBTB3/PHETA1/ADORA1/KCNN4/SEC22B/ADAM8/PRKAR1A/CEP131/LLGL2/TRIM34/CHMP4B/ATG16L1/ARFGAP1	95	1	8	644
GO:0048519	negative regulation of biological process	95/382	326/1129	0.291411042944785	0.86126457456718	-2.12307007067842	0.986351475800255	0.999999693174998	0.999999693174998	BABAM2/RPL11/RPL26/RPL23/QARS1/NPRL2/IFRD2/TCTA/GPD1L/PARP3/GPR108/NDNF/TMEM115/RILP/RACK1/IGBP1/MIR425/UBE2W/YTHDF3/CUEDC2/LAPTM4B/TRDMT1/EIF3H/TMEM67/COPS5/ITGA3/IL37/BST2/ANXA4/KPNA7/BOK/MVP/ZNFX1/DLG3/STK39/RTN4RL2/HYAL2/ANXA5/PRDX5/LIMCH1/TUSC2/CST3/NUDT16L1/TP53I11/ERLEC1/INSIG2/ARF1/HPN/WDR13/RNF5/MOSPD1/SHLD1/PBXIP1/MGRN1/CLDN3/EPB41L5/NUBP1/PARK7/KISS1/CHID1/SMPDL3B/ARF4/TMEM53/TSPAN6/SEC13/DERL2/MIR519B/BMF/RPS6KA2/TNS2/PCBP4/PTTG1IP/SDC4/TIMP1/CAPZB/TRIM8/TWF2/ADPRS/ERRFI1/RGS3/WDTC1/ADORA1/DAP/GDF5/VASN/GNAI2/SEC22B/ICAM1/MT1E/ADAM8/CALCR/PRKAR1A/CELF4/LEFTY1/RHPN1	95	1	8	644
GO:0031323	regulation of cellular metabolic process	94/382	307/1129	0.306188925081433	0.904940566536487	-1.39525770982825	0.929349054241579	0.999999693174998	0.999999693174998	BABAM2/RPL11/CHCHD4/RPL26/RPL23/QARS1/NPRL2/RNF135/IFRD2/GPD1L/PARP3/RPS4X/MRPS27/PCBD1/RACK1/IGBP1/PCBD2/MIF4GD/MIR425/YTHDF3/CUEDC2/PTP4A3/INTS8/LAPTM4B/TRDMT1/EIF3H/COPS5/ITGA3/PHLDA2/IL37/BST2/RIPK3/ANXA4/KPNA7/BOK/MVP/ZNFX1/EIF4E1B/DLG3/FHOD1/MST1R/TRIM64C/HYAL2/TRIM68/PRDX5/LIMCH1/TMEM107/TUSC2/GLMP/NUDT16L1/INSIG2/SMARCA1/HPN/RNF5/MOSPD1/SHLD1/PBXIP1/CLDN3/YPEL3/DHRSX/EPB41L5/ARMCX3/WDR45/PARK7/CHID1/SYAP1/RBM3/ARF4/MIR519B/BMF/TPCN1/RPS6KA2/PCBP4/IL17RC/TIMP1/MICAL2/TRIM8/ERRFI1/WDTC1/CCNG2/ADORA1/DAP/GNAI2/SEC22B/ADAM8/CALCR/PWWP2A/PRKAR1A/CELF4/LEFTY1/TRIM34/CHMP4B/ATG16L1/TOP1	94	1	8	644
GO:0006996	organelle organization	93/382	268/1129	0.347014925373134	1.02560170352426	0.343052521378278	0.392381401789904	0.999999693174998	0.999999693174998	TRAPPC4/RPL23A/RPL11/CHCHD4/ADPRHL1/NAGLU/PARP3/TEX264/EMC3/RILP/NDUFAF3/REEP6/RACK1/KLHDC8B/OXA1L/NAA80/YTHDF3/ARMC1/CHCHD7/ZFAND1/MTFR1/TMEM70/MCMDC2/NDUFAF6/RAB2A/LAPTM4B/TMEM67/FAM161B/CCDC120/BST2/BOK/FHOD1/DNAH2/ITPKA/BRK1/BBOF1/LIMCH1/TMEM107/TMED3/UBB/RHOU/ARF1/RHOBTB1/RNF5/FNBP1L/NDUFB11/SHLD1/TXNDC15/MIEF2/GOLM1/CLDN3/EPB41L5/ARMCX3/NUBP1/UFC1/WDR45/SPATA7/PARK7/KISS1/ARL3/TMEM9/ARMC9/HEXA/ARF4/SEC13/NME7/BMF/TMEM175/RHOBTB2/RPS6KA2/SDC4/KRT7/MICAL2/CAPZB/VASP/TWF2/MAP7D1/FHL3/NECTIN2/EHD1/PHETA1/CAP1/SEC22B/CSRP1/PRKAR1A/CEP131/ARHGEF10L/IGHMBP2/LLGL2/RHPN1/CHMP4B/ATG16L1/TOP1	93	1	8	644
GO:0010467	gene expression	93/382	270/1129	0.344444444444444	1.01800465386853	0.24243538445176	0.431399892468963	0.999999693174998	0.999999693174998	DNAJC4/RPL36AL/RPL23A/RPL14/RPL32/RPL11/CHCHD4/RPL26/RPL23/APEH/RPL19/QARS1/RNF135/IFRD2/RPL15/RPL29/NAGLU/TCEA3/PARP3/MRPS25/RPS4X/NSA2/SPCS1/MRPS27/MRM1/PCBD1/SIL1/RACK1/YBEY/DALRD3/CISD3/IGBP1/RPS25/PCBD2/RPL30/MIF4GD/NAA80/RPL12/MIR425/YTHDF3/CUEDC2/PTP4A3/INTS8/LAPTM4B/TRDMT1/EIF3H/COPS5/ITGA3/PHLDA2/IL37/BST2/RIPK3/ANXA4/KPNA7/ZNFX1/EIF4E1B/FHOD1/TRIM64C/HYAL2/TRIM68/PRDX5/TMEM107/TUSC2/GLMP/SMARCA1/HPN/MOSPD1/SHLD1/PBXIP1/CLDN3/EPB41L5/ARMCX3/PARK7/CHID1/RBM3/ARF4/MIR519B/RPS6KA2/PCBP4/IL17RC/MICAL2/TRIM8/ERRFI1/WDTC1/DAP/ADAM8/CALCR/PWWP2A/PRKAR1A/CELF4/LEFTY1/TRIM34/TOP1	93	1	8	644
GO:0048523	negative regulation of cellular process	90/382	305/1129	0.295081967213115	0.872113981632478	-1.86868160439909	0.974490288055801	0.999999693174998	0.999999693174998	BABAM2/RPL26/RPL23/QARS1/NPRL2/IFRD2/TCTA/GPD1L/PARP3/GPR108/NDNF/TMEM115/RACK1/IGBP1/MIR425/UBE2W/YTHDF3/CUEDC2/LAPTM4B/TRDMT1/TMEM67/COPS5/ITGA3/IL37/BST2/ANXA4/KPNA7/BOK/MVP/ZNFX1/DLG3/STK39/RTN4RL2/HYAL2/ANXA5/PRDX5/LIMCH1/TUSC2/CST3/NUDT16L1/TP53I11/ERLEC1/INSIG2/ARF1/HPN/WDR13/RNF5/MOSPD1/SHLD1/PBXIP1/MGRN1/CLDN3/EPB41L5/NUBP1/PARK7/KISS1/CHID1/SMPDL3B/ARF4/TMEM53/TSPAN6/SEC13/DERL2/MIR519B/BMF/RPS6KA2/TNS2/PCBP4/PTTG1IP/SDC4/TIMP1/CAPZB/TWF2/ADPRS/ERRFI1/RGS3/WDTC1/ADORA1/DAP/GDF5/VASN/GNAI2/SEC22B/ICAM1/ADAM8/CALCR/PRKAR1A/CELF4/LEFTY1/RHPN1	90	1	8	644
GO:0060255	regulation of macromolecule metabolic process	89/382	301/1129	0.295681063122924	0.873884608025604	-1.82625788404302	0.971850037783104	0.999999693174998	0.999999693174998	BABAM2/RPL11/RPL26/RPL23/QARS1/RNF135/IFRD2/TNFSF12/GPD1L/PARP3/RPS4X/MRPS27/RILP/PCBD1/RACK1/IGBP1/PCBD2/MIF4GD/MIR425/YTHDF3/CUEDC2/PTP4A3/INTS8/LAPTM4B/TRDMT1/EIF3H/COPS5/ITGA3/PHLDA2/IL37/BST2/RIPK3/ANXA4/KPNA7/BOK/MVP/ZNFX1/EIF4E1B/DLG3/FHOD1/MST1R/TRIM64C/HYAL2/TRIM68/PRDX5/LIMCH1/TMEM107/TUSC2/GLMP/UBB/CST3/NUDT16L1/SMARCA1/HPN/MOSPD1/SHLD1/PBXIP1/CLDN3/EPB41L5/ARMCX3/PARK7/CHID1/SYAP1/RBM3/TMEM9/ARF4/MIR519B/RPS6KA2/PCBP4/IL17RC/PTTG1IP/TIMP1/MICAL2/TRIM8/ERRFI1/WDTC1/RHOBTB3/CCNG2/ADORA1/DAP/SEC22B/ADAM8/CALCR/PWWP2A/PRKAR1A/CELF4/LEFTY1/TRIM34/TOP1	89	1	8	644
GO:0006950	response to stress	88/382	256/1129	0.34375	1.01595222513089	0.207472271252994	0.445602920376255	0.999999693174998	0.999999693174998	DNAJC4/BABAM2/CHCHD4/RPL26/ENDOV/QARS1/MAPKAPK3/NPRL2/RNF135/NAGLU/PARP3/GPR108/TEX264/NDNF/TMEM129/RACK1/IGBP1/RPL30/MGST2/UBE2W/YTHDF3/CUEDC2/MCMDC2/TMEM67/COPS5/IL37/BST2/RIPK3/BOK/ZNFX1/MST1R/STK39/TRIM64C/RTN4RL2/HYAL2/TRIM68/C1GALT1C1/ANXA5/PRDX5/TUSC2/CST3/NUDT16L1/ENPP4/ERLEC1/INSIG2/RNF5/SHLD1/PBXIP1/USP27X/CLDN3/YPEL3/MICU1/UFC1/WDR45/PARK7/CHID1/SMPDL3B/TSPAN6/DERL2/CCDC92/IL17RC/PTTG1IP/SDC4/MORN4/PAFAH2/TIMP1/CD151/TRIM8/MYL12A/UNC13D/ADPRS/TNFRSF12A/NECTIN2/IFNGR2/ADORA1/DAP/VASN/KCNN4/CSRP1/MT1E/ADAM8/ARHGEF10L/TRIM34/CYBC1/H2BC6/CHMP4B/ABHD12/ATG16L1	88	1	8	644
GO:1901360	organic cyclic compound metabolic process	85/382	258/1129	0.329457364341085	0.973710377856244	-0.3436458075811	0.660925414666269	0.999999693174998	0.999999693174998	HEMK1/BABAM2/RPL14/NDUFV3/RPL11/CHCHD4/RPL26/RPL23/ENDOV/QARS1/AK1/ACAA1/DHRS11/TKT/GPD1L/TCEA3/PARP3/TEX264/NSA2/IMPDH2/MRM1/PCBD1/YBEY/DALRD3/IGBP1/DGAT1/SUCLG2/RPS25/PCBD2/UBE2W/YTHDF3/PTP4A3/MCMDC2/INTS8/TRDMT1/COPS5/RIPK3/ANXA4/FHOD1/ACOT2/HYAL2/TRIM68/PDHB/PRDX5/GMPPB/ACOX2/GLMP/QPRT/SLC19A2/ASAH1/NUDT16L1/ENPP4/INSIG2/SMARCA1/HPN/NDUFB11/MOSPD1/SHLD1/PBXIP1/ARMCX3/PARK7/RBM3/ARF4/NME4/NME7/PCBP4/MICAL2/TRIM8/PGM1/ADPRS/ERRFI1/PDXK/WDTC1/DAP/TP53I3/AK2/CALCR/PWWP2A/PRKAR1A/CELF4/LEFTY1/IGHMBP2/TRIM34/ATG16L1/TOP1	85	1	8	644
GO:0048583	regulation of response to stimulus	83/382	292/1129	0.284246575342466	0.840090009323675	-2.26845529560291	0.990880237677316	0.999999693174998	0.999999693174998	BABAM2/RPL11/RPL26/RPL23/QARS1/MAPKAPK3/NPRL2/RNF135/NAGLU/TNFSF12/GPD1L/PARP3/GPR108/RACK1/IGBP1/MGST2/UBE2W/YTHDF3/PTP4A3/COPS5/ITGA3/IL37/BST2/RIPK3/BOK/MVP/ZNFX1/MST1R/STK39/HYAL2/TRIM68/UBB/LURAP1L/RHOU/NUDT16L1/ENPP4/INSIG2/SHLD1/TXNDC15/PBXIP1/MGRN1/USP27X/CLDN3/MICU1/CD63/PARK7/KISS1/TMEM9/SMPDL3B/ARMC9/DOK4/TMEM53/TSPAN6/SEC13/FBXL15/CCDC92/TNS2/CANT1/PTTG1IP/TIMP1/OCIAD2/G0S2/TRIM8/ZFAND2B/TNFRSF12A/NECTIN2/ERRFI1/RGS3/ADORA1/CMTM3/GDF5/VASN/GNAI2/KCNN4/ICAM1/ADAM8/CALCR/CELF4/ARHGEF10L/LLGL2/TRIM34/ABHD12/ARFGAP1	83	1	8	644
GO:0033036	macromolecule localization	81/382	253/1129	0.320158102766798	0.946226434617056	-0.694069516472345	0.778724680363179	0.999999693174998	0.999999693174998	RPL11/CHCHD4/RPL23/TMEM150A/GPD1L/PARP3/MON1A/EMC3/TMEM115/TMEM129/SPCS1/RILP/SIL1/RACK1/OXA1L/DGAT1/ZFAND1/PTP4A3/RAB2A/ITGA3/SNX21/CCDC120/KPNA7/MVP/PDZD7/DLG3/TMEM30B/HYAL2/TRIM68/TMEM107/TMED3/GOLT1A/GRAMD1A/GLMP/PRAF2/GNPTG/RHOU/MLPH/ERGIC3/ERLEC1/INSIG2/ARF1/MIEF2/PLA2G2C/EPB41L5/ARMCX3/CD63/NUBP1/WDR45/SPATA7/PARK7/ARL3/TMEM9/HEXA/SELENOM/ARF4/NME4/SEC13/DERL2/XKR8/SELENBP1/PTTG1IP/SLC43A3/TRIM8/TWF2/MYL12A/ZFAND2B/ERRFI1/NECAP2/EHD1/ADORA1/KCNN4/SEC22B/ADAM8/PRKAR1A/CEP131/LLGL2/TRIM34/CHMP4B/ATG16L1/ARFGAP1	81	1	8	644
GO:0006725	cellular aromatic compound metabolic process	80/382	240/1129	0.333333333333333	0.985165794066318	-0.185116433512109	0.601624590109601	0.999999693174998	0.999999693174998	HEMK1/BABAM2/RPL14/NDUFV3/RPL11/CHCHD4/RPL26/RPL23/ENDOV/QARS1/AK1/ACAA1/TKT/GPD1L/TCEA3/PARP3/TEX264/NSA2/IMPDH2/MRM1/PCBD1/YBEY/DALRD3/IGBP1/DGAT1/SUCLG2/RPS25/PCBD2/UBE2W/YTHDF3/PTP4A3/MCMDC2/INTS8/TRDMT1/COPS5/RIPK3/ANXA4/FHOD1/ACOT2/HYAL2/TRIM68/PDHB/PRDX5/GMPPB/GLMP/QPRT/SLC19A2/NUDT16L1/ENPP4/SMARCA1/HPN/NDUFB11/MOSPD1/SHLD1/PBXIP1/ARMCX3/PARK7/RBM3/ARF4/NME4/NME7/PCBP4/MICAL2/TRIM8/PGM1/ADPRS/PDXK/WDTC1/DAP/TP53I3/AK2/CALCR/PWWP2A/PRKAR1A/CELF4/LEFTY1/IGHMBP2/TRIM34/ATG16L1/TOP1	80	1	8	644
GO:0009056	catabolic process	78/382	192/1129	0.40625	1.20067081151832	2.18167952723468	0.0186913189954419	0.999999693174998	0.999999693174998	TRAPPC4/RPL11/RPL23/ACAA1/NPRL2/NAGLU/MTMR14/TNFSF12/TMEM150A/GPD1L/TEX264/TMEM129/LTA4H/RILP/RACK1/SUCLG2/CRAT/MGST2/LDHD/UBE2W/YTHDF3/LAPTM4B/TRDMT1/EIF3H/TMEM67/DECR1/HECTD3/BOK/CLPSL2/LIPH/HYAL2/TRIM68/PRDX5/GRAMD1A/ACOX2/QPRT/UBB/CST3/ASAH1/ENPP4/ERLEC1/GLB1/RNF5/MMP24/FNBP1L/PLA2G2C/DHRSX/UFC1/WDR45/PARK7/TMEM9/SMPDL3B/HEXA/DERL2/BMF/FBXL15/TPCN1/PCBP4/PAFAH2/TIMP1/EVA1A/TRIM8/PGM1/ZFAND2B/RHOBTB3/ADORA1/DAP/SEC22B/LYPLA2/ADAM8/CALCR/GDPD3/TRPC4AP/TRIM34/GATD1/CHMP4B/ABHD12/ATG16L1	78	1	8	644
