TF	NES	size	p.value	FDR
EHMT2	-0.211644546167085	31	0.832384353658582	0.973387946617788
CDK16	-0.211443278115059	34	0.832541388993649	0.973387946617788
ZNF566	-0.211435689495943	2	0.832547309991318	0.973387946617788
MED23	0.210741074367667	30	0.833089321587058	0.973387946617788
SCRT1	-0.207814234792786	25	0.835374017498575	0.973387946617788
CDC5L	-0.207380840511971	40	0.835712444414708	0.973387946617788
GFI1	0.207303496695203	101	0.835772843496044	0.973387946617788
INO80	0.20695380280194	11	0.836045937394062	0.973387946617788
SAP30L	-0.206843695584985	11	0.836131929860369	0.973387946617788
TCF20	0.206603028300419	14	0.836319895050823	0.973387946617788
CRY1	0.206131346806284	17	0.836688313317761	0.973387946617788
MAGEA5	0.205334371113093	39	0.837310891863224	0.973387946617788
ZNF66	-0.203479241237435	2	0.838760469379927	0.973387946617788
POU5F1	0.203360702625999	14	0.838853112764395	0.973387946617788
BRDT	0.203331963452109	26	0.838875574088865	0.973387946617788
ZNF181	-0.202754243872636	5	0.839327123126467	0.973387946617788
ZNF154	-0.202653966755072	20	0.839405505705684	0.973387946617788
ZNF564	-0.201983455958515	29	0.839929657855148	0.973387946617788
ZFP1	0.201281648218062	37	0.84047835150842	0.973387946617788
SMARCC1	0.201210914492123	25	0.840533657491858	0.973387946617788
KLF4	0.201109888207874	90	0.840612650284544	0.973387946617788
PEG3	0.200613408219229	7	0.841000872973064	0.973387946617788
NR3C2	-0.199808224302754	105	0.841630568967839	0.973387946617788
MAGEA6	0.199419256288807	40	0.841934798644818	0.973387946617788
ZNF91	-0.199029219346808	13	0.842239888075968	0.973387946617788
NR3C1	0.197650568090055	15	0.843318467563032	0.973387946617788
FOXP3	-0.197562058104929	28	0.843387722877925	0.973387946617788
ELF2	0.196565674913374	13	0.844167433955677	0.973387946617788
HAND1	-0.196484341665904	18	0.844231087339628	0.973387946617788
TP53BP1	0.196292505979568	7	0.844381226656872	0.973387946617788
ZNF682	0.196060554376246	1	0.844562770062256	0.973387946617788
ACTR8	-0.193461107725058	9	0.846597862174237	0.973387946617788
SFPQ	-0.189461726258464	25	0.849730949811954	0.973387946617788
SMARCA2	0.188453586819879	14	0.850521095923379	0.973387946617788
NKX2-5	-0.18834210380901	34	0.850608481826943	0.973387946617788
ZBTB3	-0.187402092067501	20	0.851345382429452	0.973387946617788
NCOA2	-0.187254569349866	15	0.851461041275609	0.973387946617788
MLLT10	0.187240234361814	11	0.851472280177223	0.973387946617788
INSM2	-0.187240118106386	5	0.851472371323799	0.973387946617788
MLXIPL	0.18690337484234	21	0.85173639308694	0.973387946617788
SCX	0.18685264289289	30	0.851776170642833	0.973387946617788
BCOR	0.186801610696432	3	0.851816183994746	0.973387946617788
ZNF597	-0.186786734817131	5	0.851827847953956	0.973387946617788
IRF2BP1	-0.186659501970237	14	0.851927610690583	0.973387946617788
CREBZF	-0.186117215956522	24	0.852352841408871	0.973387946617788
MED17	0.185777435129635	10	0.852619300631659	0.973387946617788
NR4A1	-0.185756218034262	5	0.852635939829584	0.973387946617788
MYOCD	-0.184662076409974	21	0.853494093181329	0.973387946617788
ZNF479	-0.184272496793446	31	0.853799688825174	0.973387946617788
MGA	0.183825874440422	12	0.854150057156966	0.973387946617788
ZNF177	-0.183740662741761	24	0.854216907687172	0.973387946617788
NKX2-3	-0.182417367252181	12	0.855255197368568	0.973387946617788
ZNF70	0.181160100152242	27	0.856241911819862	0.973387946617788
ZNF484	-0.18070643919835	27	0.856598004251462	0.973387946617788
ZNF497	0.180646835784333	9	0.856644790975026	0.973387946617788
HNF4G	-0.179886628247478	27	0.857241573070485	0.973387946617788
ZBTB14	0.179568885375597	17	0.857491033445927	0.973387946617788
ZBTB1	0.179554905842158	40	0.857502009124357	0.973387946617788
ATF7IP2	-0.179525470084292	4	0.857525119958012	0.973387946617788
EDRF1	0.178567043665214	30	0.85827767385808	0.973387946617788
LPIN1	0.178157233718746	23	0.858599494900237	0.973387946617788
PAXIP1	-0.177956063339986	21	0.858757481270509	0.973387946617788
HOXB13	-0.177910979087356	78	0.858792888339818	0.973387946617788
PLAG1	-0.17736149678144	15	0.859224448918525	0.973387946617788
IRF5	0.176955575448636	38	0.859543284466577	0.973387946617788
KAT7	0.176840049566479	27	0.859634029779318	0.973387946617788
PSIP1	-0.175533352605217	36	0.860660566008867	0.97353809027227
ZNF814	0.175449149437264	9	0.860726723795947	0.97353809027227
DHX9	0.172982945667974	57	0.862664832918837	0.974600429728223
ZBTB5	-0.172464568696486	32	0.863072314042828	0.974600429728223
ZSCAN5C	0.172352324394078	56	0.863160550840034	0.974600429728223
ZFAT	0.170856274218486	9	0.864336779133695	0.974600429728223
GATA3	-0.170757991084066	10	0.864414062098111	0.974600429728223
NKX1-1	0.170585888009334	25	0.864549395010391	0.974600429728223
ZNF569	-0.168359453173553	5	0.866300504413129	0.976031901638792
ZNF675	-0.16489388433633	2	0.869027506102088	0.977195844197601
TERF2IP	0.164814871556525	7	0.869089698313486	0.977195844197601
LHX6	-0.163154630161352	14	0.870396687350768	0.977195844197601
E2F3	0.162766098219038	15	0.870702601953544	0.977195844197601
DLX5	0.161309685943724	22	0.87184949488578	0.977195844197601
MEIS3P1	0.161300346556513	25	0.871856850321798	0.977195844197601
PRDM16	0.160336244723782	33	0.872616209030067	0.977195844197601
CDK12	-0.159545287654856	18	0.873239280847844	0.977195844197601
ZSCAN5DP	0.159155196111349	41	0.873546602163147	0.977195844197601
IRF9	-0.158802751735507	53	0.873824280753773	0.977195844197601
ZNF639	-0.157649922359304	24	0.874732663061136	0.977195844197601
BCLAF1	-0.156184931786916	136	0.875887253667633	0.977195844197601
SETD5	0.155862560586638	18	0.876141356901228	0.977195844197601
HEY2	-0.155034966050745	12	0.8767937516385	0.977195844197601
ZNF883	0.154934057809025	11	0.876873303579446	0.977195844197601
SMARCA4	-0.154466722713018	16	0.877241747708823	0.977195844197601
ZNF432	0.153097875147319	2	0.878321091511446	0.977195844197601
ZNF146	-0.152353524531744	12	0.878908111127321	0.977195844197601
PAX9	0.152195733305838	47	0.879032559091393	0.977195844197601
FOSB	-0.150769654869598	15	0.88015742449371	0.977195844197601
PGR	0.150552325972938	8	0.880328870971891	0.977195844197601
MED8	0.149999310415975	138	0.880765159312833	0.977195844197601
ZNF845	0.149959917548741	3	0.88079623875168	0.977195844197601
CREB3L4	-0.149586471450027	102	0.881090882300576	0.977195844197601
RIPPLY1	0.149269485059454	65	0.88134099287654	0.977195844197601
ZNF274	0.148535553623591	8	0.881920129409442	0.977195844197601
BRD2	-0.147925148924798	16	0.882401840574341	0.977195844197601
TOX2	-0.147013956990088	23	0.883121003936811	0.977195844197601
ZNF784	0.145965157127079	19	0.883948894362227	0.977195844197601
TFDP2	-0.144961863910013	13	0.884740981869855	0.977195844197601
ZNF880	0.144882830718946	6	0.884803382495896	0.977195844197601
CARF	-0.144225148469785	67	0.885322682943318	0.977195844197601
CRTC3	0.144193660908335	9	0.885347546498011	0.977195844197601
CBFB	-0.143925631670625	26	0.885559195261367	0.977195844197601
ZKSCAN3	-0.143819124391577	3	0.885643300793648	0.977195844197601
ZNF614	-0.143180346568931	2	0.886147751053609	0.977195844197601
MBTPS2	0.140661071569817	24	0.888137699646666	0.977195844197601
ZNF836	-0.14022425742581	3	0.888482806598199	0.977195844197601
PFDN5	0.13966698622702	61	0.888923111858367	0.977195844197601
VGLL2	-0.139325827187305	24	0.889192681772821	0.977195844197601
MYT1L	0.138813996179501	22	0.889597133716084	0.977195844197601
NKX2-4	0.138739360471505	36	0.889656113705035	0.977195844197601
DYRK1B	-0.138055422281432	29	0.890196616202333	0.977195844197601
ZNF217	-0.137074168267249	10	0.890972170449606	0.977195844197601
ING4	-0.136714728734005	78	0.891256287005844	0.977195844197601
ZNF107	-0.136559223247944	12	0.891379209598086	0.977195844197601
KLF16	-0.135894186326227	27	0.891904931480483	0.977195844197601
ZNF37A	0.135832747797505	13	0.891953501980366	0.977195844197601
ZNF135	0.135343894068747	5	0.892339981880841	0.977195844197601
HOXB7	-0.134822578297686	72	0.89275215392312	0.977195844197601
POU3F2	-0.134300942992806	22	0.893164607598174	0.977195844197601
ZFP41	-0.132445885537467	26	0.894631622917184	0.977195844197601
ZNF229	-0.131877238287394	3	0.895081392579243	0.977195844197601
HDAC5	0.129998216891807	66	0.896567837434251	0.977195844197601
MAGEA2B	-0.129421632978769	34	0.897024030991245	0.977195844197601
ZNF75A	0.12905731739938	8	0.89731229526867	0.977195844197601
ZNF100	-0.128824153881802	7	0.897496792745576	0.977195844197601
ZNF562	0.128763317908507	2	0.897544931907066	0.977195844197601
PROX1	0.127913783755119	29	0.89821720279771	0.977195844197601
MBTD1	0.127694832308449	41	0.898390479833278	0.977195844197601
SMARCD3	-0.127528190093995	11	0.898522362861915	0.977195844197601
GSC	0.127017555319789	15	0.898926503952731	0.977195844197601
PIAS4	-0.12601472002849	13	0.899720272564635	0.977195844197601
TGIF1	0.124790229248634	23	0.900689622853888	0.977195844197601
ZNF141	0.123345796425635	12	0.90183327738074	0.977195844197601
ZNF540	0.122879035319429	4	0.902202887190822	0.977195844197601
ZNF285	-0.121738860291397	5	0.903105836050134	0.977195844197601
FBXL19	-0.120882781390512	15	0.903783880608082	0.977195844197601
HIVEP1	0.120281123255973	11	0.904260457000471	0.977195844197601
BAHD1	-0.119944092999765	20	0.904527435420356	0.977195844197601
NFIX	-0.119910089199127	7	0.90455437212107	0.977195844197601
ZNF419	-0.119795243170735	6	0.904645350207014	0.977195844197601
DLX4	-0.118193146573264	14	0.905914620137882	0.977195844197601
ZNF529	-0.117930224860902	9	0.906122944371178	0.977195844197601
ZBTB8B	-0.117422859954948	14	0.906524969755931	0.977195844197601
CSRNP3	-0.117018732286825	27	0.906845209245688	0.977195844197601
PIAS2	0.116642096578199	33	0.907143677148514	0.977195844197601
ZNF485	-0.116525023501195	4	0.907236455294215	0.977195844197601
MYOD1	0.115870064124913	36	0.907755521224238	0.977195844197601
ZBTB9	-0.114841415736073	13	0.908570821193624	0.977195844197601
ZNF81	0.11480321905074	6	0.908601097495963	0.977195844197601
ZNF808	0.11458949226581	4	0.908770508800345	0.977195844197601
ZNF585A	0.112668634844841	4	0.910293268641306	0.977195844197601
NFYA	0.112024829322758	6	0.910803719530886	0.977195844197601
IRF2BP2	-0.111697447940013	28	0.911063302917102	0.977195844197601
MED16	-0.111504758476455	53	0.911216092414289	0.977195844197601
RFX2	0.110875114423923	23	0.911715379720389	0.977195844197601
ELF3	0.110722085652526	73	0.911836731844202	0.977195844197601
ALX3	-0.110376191889973	15	0.91211103386627	0.977195844197601
ZNF713	0.110324175091767	3	0.912152285337345	0.977195844197601
ZHX1	0.109957451741863	12	0.91244311882361	0.977195844197601
SPAG8	-0.109781268172114	26	0.91258284707424	0.977195844197601
ZBTB26	-0.109669224464524	39	0.912671708476106	0.977195844197601
CCDC62	0.109208905461031	13	0.913036797023277	0.977195844197601
PHF6	-0.108671067682111	51	0.913463390563575	0.977195844197601
TRPS1	0.108231390720648	3	0.913812145010333	0.977195844197601
ZNF492	0.103740604727424	14	0.91737520256971	0.977195844197601
NR6A1	0.103731042219663	15	0.917382791404781	0.977195844197601
ZNF319	0.103539172743944	26	0.917535061190708	0.977195844197601
ZNF723	0.10277935630542	30	0.918138089764992	0.977195844197601
DMRTB1	-0.102591368798056	38	0.918287293394583	0.977195844197601
ZNF608	-0.102541186218453	4	0.918327123246257	0.977195844197601
GMEB2	-0.100948849978294	48	0.919591064464008	0.977195844197601
ZNF699	0.0996416168715378	6	0.920628852729942	0.977195844197601
ZNF317	0.0986350211749466	5	0.921428062715376	0.977195844197601
ZNF234	0.0982400439071944	1	0.921741685794609	0.977195844197601
DPF1	-0.0978934926484769	63	0.92201686728289	0.977195844197601
ZIC2	0.097877803512852	38	0.922029325573599	0.977195844197601
ZNF605	-0.0975904081414934	3	0.922257541342099	0.977195844197601
THAP1	-0.0961723872332959	17	0.923383660935149	0.977195844197601
MYF6	-0.0952573277019402	20	0.924110436031079	0.977195844197601
ZNF257	0.0920853935073848	4	0.92663019343285	0.977195844197601
FOXC2	0.0906536438447109	4	0.927767805747214	0.977195844197601
AHRR	0.0903171648174478	29	0.928035180344041	0.977195844197601
ATF5	0.0897021533142728	23	0.928523904745473	0.977195844197601
SS18L1	-0.0891154777428269	25	0.928990136875327	0.977195844197601
ZNF324	-0.0887264590780389	2	0.929299304157206	0.977195844197601
ARID4A	0.0883144394253167	63	0.929626762796334	0.977195844197601
HSF5	0.0881019335339209	41	0.929795659619657	0.977195844197601
ZNF865	-0.0880805665518918	7	0.929812641984576	0.977195844197601
ZNF79	-0.0877267925514468	9	0.930093824338772	0.977195844197601
LPIN3	0.086058376062814	46	0.93142001190953	0.977195844197601
ZSCAN32	-0.0856599945473091	10	0.931736704915353	0.977195844197601
BCL3	-0.0855818295363032	21	0.931798843386149	0.977195844197601
ZNF33B	0.0855161711351867	8	0.931851039857412	0.977195844197601
BARX1	0.0851887346381269	37	0.932111346480694	0.977195844197601
ZNF684	0.084978484595556	6	0.932278495632189	0.977195844197601
ZNF41	0.0842901804992682	22	0.932825719445222	0.977195844197601
HDAC4	0.0839620305626982	6	0.933086620352521	0.977195844197601
ZNF732	-0.0834076525422731	10	0.93352740386772	0.977195844197601
UBTF	0.0831954622770599	19	0.933696120811248	0.977195844197601
ZSCAN12	0.0831150940894335	7	0.933760024025956	0.977195844197601
ST18	-0.0828914763471238	17	0.933937831606815	0.977195844197601
CHD1	-0.0827655336857522	26	0.934037975201312	0.977195844197601
ZNF446	0.0824207814407641	8	0.934312111070431	0.977195844197601
ZBTB8A	0.0814930106874734	24	0.93504988305621	0.977195844197601
ZNF527	0.0812744782979298	1	0.935223670198103	0.977195844197601
TOX3	0.0810174384801728	21	0.935428084191562	0.977195844197601
BAZ1A	0.0807727810381763	29	0.935622654906847	0.977195844197601
RPS6KA4	0.0805129851229733	84	0.935829269127995	0.977195844197601
LMO1	0.0799772522014705	53	0.936255348118179	0.977195844197601
PER2	-0.0794031106737817	2	0.936711994496003	0.977195844197601
ESR2	0.0793805015910936	24	0.936729977171685	0.977195844197601
ZNF513	0.077742154448327	16	0.938033161156259	0.977195844197601
ZSCAN29	-0.0774970407202813	13	0.938228145358833	0.977195844197601
GABPA	-0.0772965976153356	51	0.938387597520838	0.977195844197601
BARHL2	0.0764832422412106	23	0.939034645675052	0.977195844197601
ZNF138	-0.0755560820256361	15	0.939772278003259	0.977195844197601
ZNF26	-0.0750776159639616	11	0.940152957424125	0.977195844197601
POU3F4	0.0739757910610429	15	0.94102964840337	0.977195844197601
YY2	0.0738944206613412	8	0.941094395380484	0.977195844197601
ZNF674	0.0737808087452643	9	0.9411847978013	0.977195844197601
ZNF69	-0.0729811698412833	20	0.941821101836453	0.977195844197601
DHX33	0.0728355593328912	25	0.941936973836947	0.977195844197601
ESR1	0.0726234210263626	6	0.94210578864561	0.977195844197601
ASXL1	-0.0712146563473381	26	0.943226916954932	0.977195844197601
MAGEA8	0.0708614369442911	11	0.943508035048367	0.977195844197601
ZNF182	0.0705854697571077	10	0.943727675019812	0.977195844197601
MLLT6	0.0703085761776004	24	0.943948056599162	0.977195844197601
RFPL3	0.0685779534002895	49	0.945325568181535	0.977228559218758
GFI1B	-0.0680927713119543	34	0.945711784659908	0.977228559218758
ZNF549	-0.0680537953251068	2	0.945742811027051	0.977228559218758
SMAD9	0.0676029576527278	37	0.946101700921628	0.977228559218758
RCOR2	-0.0662736948363312	34	0.947159925649931	0.977228559218758
LIN54	0.0657175903149569	17	0.947602667640704	0.977228559218758
ZBTB49	-0.0656232867129963	7	0.947677748955949	0.977228559218758
PAX8	0.0654262761639451	54	0.947834603542059	0.977228559218758
RBBP4	0.0637279095673814	77	0.949186881289247	0.978125505718797
HOXD4	-0.0621436470801726	12	0.950448438801435	0.978928102533932
ATF2	0.0614225535325088	25	0.951022691146928	0.979022343982726
POU6F1	0.0595553250444405	14	0.952509800622095	0.979361773179679
ZFP64	0.0594751236323595	22	0.952573678859957	0.979361773179679
L3MBTL2	-0.0588413610360841	72	0.953078464171056	0.979361773179679
ZNF785	-0.0581022165975613	7	0.953667208788411	0.979361773179679
SALL3	-0.057976919915585	22	0.95376701283524	0.979361773179679
DNAJB1	-0.0561265314605883	58	0.955241008198645	0.980005698944268
RFX3	-0.0549454536656424	8	0.956181919760767	0.980005698944268
FOXI3	0.0549418665315685	14	0.95618477756283	0.980005698944268
CCNK	0.0547632731390602	34	0.956327060261689	0.980005698944268
VRTN	0.0536068976536989	32	0.957248360883351	0.98045438175325
ACTL6B	0.0526522656815466	24	0.958008972698987	0.980738110365243
SAFB	-0.0511935249790606	42	0.959171311399241	0.981432603187518
ATF6B	0.0496671889348255	19	0.960387603611942	0.982134225650987
PHOX2B	-0.0491175799573607	13	0.960825593536271	0.982134225650987
RFPL1	-0.0483104750570919	36	0.96146880641451	0.982182413434499
BRPF3	0.0478430115374258	7	0.961841357534968	0.982182413434499
ZNF214	-0.0467333674054019	8	0.962725736045966	0.98259073613549
FOXI2	-0.0453783998998838	20	0.963805697631644	0.983071176270685
SKOR2	0.0449264157899173	39	0.964165961342403	0.983071176270685
CCNT2	-0.0414157007605425	21	0.966964496139404	0.985098760748378
MED18	0.0412130481364196	87	0.967126051602574	0.985098760748378
ZNF613	0.0403293312224043	1	0.967830569861277	0.985127815966833
SOX3	-0.0399586365764425	25	0.968126103166617	0.985127815966833
YAF2	-0.0378228577426557	31	0.969828919566365	0.986157267457147
CTNNB1	-0.0374699124583852	19	0.970110329673081	0.986157267457147
SIX2	-0.036247178514967	39	0.971085267670668	0.986653768955969
ZNF534	-0.0354205335876263	27	0.971744411548952	0.986829076926027
ZNF691	0.0343798157087745	51	0.972574278686989	0.987177496084691
GZF1	-0.0323078709560626	36	0.974226532367646	0.988310621008302
ZNF615	-0.0311751564779916	1	0.975129852540352	0.988310621008302
IRF3	-0.0311465835563979	40	0.975152639367659	0.988310621008302
E4F1	0.0299858285443352	111	0.976078355272767	0.988718570126347
MED1	-0.0286271301263563	31	0.977161974236249	0.988718570126347
STOX2	0.0284053647362173	10	0.977338845488416	0.988718570126347
LMO3	0.0281230281928987	21	0.977564027493578	0.988718570126347
LHX3	0.0269907691513936	57	0.978467096500825	0.988718570126347
ZNF169	-0.0266989025286238	22	0.978699888476795	0.988718570126347
ZNF629	-0.0263628893137408	6	0.978967893892359	0.988718570126347
ZNF343	-0.0255109268353501	53	0.979647432970409	0.988912391271274
ZNF23	0.0238842272131073	28	0.980944955555565	0.989729537247107
ZNF500	0.0228102668411176	18	0.981801618401447	0.990059132418671
KLF18	0.0222506496432194	23	0.982248015003139	0.990059132418671
CHD6	0.0210391709288641	41	0.983214408700705	0.990540894607566
ZBTB18	-0.0203430126550827	12	0.983769743739921	0.990608262316067
ZNF335	-0.0193292808099406	29	0.984578425580562	0.99086856820914
NCOA6	0.0187939996222994	45	0.985005440586601	0.99086856820914
NFATC2IP	0.0174545945356601	34	0.986073955633288	0.991451651970406
ZBTB6	-0.01566950972436	43	0.987498051725602	0.992184822690776
ZNF425	-0.0153140473817102	4	0.987781635607829	0.992184822690776
ZIC4	0.014148107011636	19	0.98871182044256	0.99262751082055
ZNF728	0.0110402515165811	4	0.9911913327118	0.994232730606571
ESRRB	-0.0109150617789421	12	0.991291213652113	0.994232730606571
SP110	-0.00839891813292488	22	0.993298711681237	0.995753725798096
ZNF30	-0.00604522873721972	2	0.995176634702214	0.996976276501302
SOX18	-0.00563811424646875	15	0.995501459524229	0.996976276501302
ZNF334	0.00341248295405678	2	0.997277237821402	0.998261716832084
FOXD3	-0.00179539736922512	1	0.998567480928198	0.999060114120566
GCM2	0.000418021189297652	45	0.999666467356685	0.999666467356685
