analysis_definition	TF	patient_promoter_accessible	PDX_promoter_accessible	cell_line_promoter_accessible	triple_system_promoter_accessible	all_three_system_mean_NES_negative	retained_by_anchor_activity_rule	HC_TF_promoter_activity_definition	exclusion_reason
SENS_anchor_promoter_tcga_cpm2_both	MYRF	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	MYRFL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NANOGP1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NCOA7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	NEUROG3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NFATC2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NFATC4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	NFE2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NKX2-1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NOTO	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NR0B2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NR1H4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NR2F1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NR2F6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	NR3C2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	OLIG1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ONECUT1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	PHC2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	POU1F1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	PPARGC1A	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	PRDM8	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	RARA	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	RORB	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	RORC	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	SAMD11	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	SMAD6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	SMAD7	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	SP110	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	SP5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	SPDEF	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	TBX15	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	TBX4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	TBXT	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	TCF21	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	TFCP2L1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	TOX3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	TP53INP1	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	mean_NES_negative_in_patient_PDX_and_cell_line
SENS_anchor_promoter_tcga_cpm2_both	VDR	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	VENTX	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	VSX1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	WTIP	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	WWC1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	WWC2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	XBP1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZBTB10	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZBTB16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZBTB18	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZBTB42	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZBTB46	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZFHX2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZFP2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZFP57	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZMYND15	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF117	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF141	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF19	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF214	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF239	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF254	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF281	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF33A	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF33B	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF341	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF382	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF396	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF429	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF441	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF444	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF467	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF483	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF486	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF493	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF540	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF541	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF597	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF608	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF620	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF662	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF671	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF678	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF681	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF69	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF710	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF717	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF737	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF75D	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm2_both	ZNF763	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF792	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF835	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF852	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZNF860	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm2_both	ZSCAN16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ABHD14B	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ABRA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	APBB1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ARX	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ASCL5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ATOH8	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	BATF3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	BCLAF3	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	CIITA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	CREB3L2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	CREBRF	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	CRY2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	CSRNP1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	DMRTC2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	DRGX	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	E2F5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ELF3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	ELF5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	EPAS1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ESR1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ETV1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	FOXA1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	FOXA2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	FOXA3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	FOXD2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	FOXP1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	FOXP4	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	GATA5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	GATA6	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	GCM1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	GLIS3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	HNF1A	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	HNF1B	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	HNF4G	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	HOPX	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	HOXD1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	IKZF4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	IL4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	INSM2	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	IRF7	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	IRX3	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	JADE1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	KANK2	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	KAT2B	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	KLF2	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	KLF9	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	LHX9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	LIMD1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	LMO3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	LPIN2	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	LYL1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MAGEC3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MAGED2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	MAGEE2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MDFIC	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MEF2C	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MEF2D	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MEIS3P1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MEIS3P2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MESP1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MITF	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MLLT3	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MLLT6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MSANTD1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MXD4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	MYRF	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	MYRFL	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NANOGP1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NCOA7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	NEUROG3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NFATC2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NFATC4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	NFE2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NKX2-1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NOTO	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NR0B2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NR1H4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NR2F1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NR2F6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	NR3C2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	OLIG1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	ONECUT1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	PHC2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	
SENS_anchor_promoter_tcga_cpm1_merged	POU1F1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	PPARGC1A	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	PRDM16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	PRDM8	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	RARA	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	RORB	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	RORC	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
SENS_anchor_promoter_tcga_cpm1_merged	SAMD11	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	promoter_not_open_all_systems
