analysis_definition	system	sample_id	TF	promoter_accessible
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF141	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF19	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF214	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF239	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF254	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF281	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF33A	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF33B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF341	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF382	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF396	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF429	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF441	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF444	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF467	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF483	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF486	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF493	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF540	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF541	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF597	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF608	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF620	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF662	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF671	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF678	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF681	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF69	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF710	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF717	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF737	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF75D	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF763	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF792	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF835	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF852	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZNF860	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-6146	ZSCAN16	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ABHD14B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ABRA	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	APBB1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ARX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ASCL5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ATOH8	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	BATF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	BCLAF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	CIITA	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	CREB3L2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	CREBRF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	CRY2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	CSRNP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	DMRTC2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	DRGX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	E2F5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ELF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ELF5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	EPAS1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ESR1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ETV1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	FOXA1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	FOXA2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	FOXA3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	FOXD2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	FOXP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	FOXP4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	GATA5	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	GATA6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	GCM1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	GLIS3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	HNF1A	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	HNF1B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	HNF4G	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	HOPX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	HOXD1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	IKZF4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	IL4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	INSM2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	IRF7	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	IRX3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	JADE1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	KANK2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	KAT2B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	KLF2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	KLF9	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	LHX9	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	LIMD1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	LMO3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	LPIN2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	LYL1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MAGEC3	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MAGED2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MAGEE2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MDFIC	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MEF2C	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MEF2D	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MEIS3P1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MEIS3P2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MESP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MITF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MLLT3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MLLT6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MSANTD1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MXD4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MYRF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	MYRFL	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NANOGP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NCOA7	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NEUROG3	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NFATC2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NFATC4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NFE2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NKX2-1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NOTO	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NR0B2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NR1H4	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NR2F1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NR2F6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	NR3C2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	OLIG1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ONECUT1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	PHC2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	POU1F1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	PPARGC1A	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	PRDM16	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	PRDM8	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	RARA	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	RORB	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	RORC	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	SAMD11	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	SMAD6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	SMAD7	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	SP110	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	SP5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	SPDEF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	TBX15	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	TBX4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	TBXT	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	TCF21	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	TFCP2L1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	TOX3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	TP53INP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	VDR	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	VENTX	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	VSX1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	WTIP	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	WWC1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	WWC2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	XBP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZBTB10	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZBTB16	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZBTB18	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZBTB42	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZBTB46	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZFHX2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZFP2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZFP57	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZMYND15	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF117	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF141	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF19	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF214	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF239	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF254	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF281	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF33A	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF33B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF341	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF382	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF396	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF429	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF441	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF444	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF467	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF483	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF486	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF493	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF540	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF541	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF597	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF608	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF620	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF662	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF671	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF678	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF681	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF69	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF710	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF717	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF737	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF75D	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF763	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF792	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF835	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF852	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZNF860	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-44-A47F	ZSCAN16	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	ABHD14B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	ABRA	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	APBB1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	ARX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	ASCL5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	ATOH8	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	BATF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	BCLAF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	CIITA	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	CREB3L2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	CREBRF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	CRY2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	CSRNP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	DMRTC2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	DRGX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	E2F5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	ELF3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	ELF5	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	EPAS1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	ESR1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	ETV1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	FOXA1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	FOXA2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	FOXA3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	FOXD2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	FOXP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	FOXP4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	GATA5	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	GATA6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	GCM1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	GLIS3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	HNF1A	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	HNF1B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	HNF4G	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	HOPX	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	HOXD1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	IKZF4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	IL4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	INSM2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	IRF7	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	IRX3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	JADE1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	KANK2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	KAT2B	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	KLF2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	KLF9	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	LHX9	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	LIMD1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	LMO3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	LPIN2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	LYL1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MAGEC3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MAGED2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MAGEE2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MDFIC	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MEF2C	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MEF2D	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MEIS3P1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MEIS3P2	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MESP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MITF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MLLT3	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MLLT6	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MSANTD1	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MXD4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MYRF	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	MYRFL	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NANOGP1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NCOA7	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NEUROG3	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NFATC2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NFATC4	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NFE2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NKX2-1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NOTO	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NR0B2	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NR1H4	FALSE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NR2F1	TRUE
PRIMARY_anchor_promoter_tcga_cpm1_both	patient	TCGA-49-AARO	NR2F6	TRUE
